USER, RANK, TITLE, ARTIST, ALBUM, GENRE, PLAYS
X1280255028, 1, Temperature, Sean Paul, The Trinity, POP, 1
X1280255028, 2, Hips Don't Lie, Shakira, Oral Fixation Vol.2, POP, 1
X1280255028, 6, Under the Sea, Samuel E. Wright, The Little Mermaid, SOUNDTRACK, 1
X1280255028, 8, My Own Worst Enemy, Lit, A Place in the Sun, GRUNGE, 1
X1280255028, 5, Carry On My Wayward Son, Kansas, Leftoverture, CLASSIC ROCK, 1
X1280255028, 7, Baby Got Back, Sir Mix-a-Lot, Mack Daddy, RAP, 1
X1280255028, 3, Crazy Train, Ozzy Ozbourne, Blizzard of Ozz, ROCK, 1
X1280255028, 9, Lighters, Bad Meets Evil, Hell: the Sequel, RAP, 1
X1280255028, 5, Sail, Awolnation, Megalithic Symphony Deluxe, SYNTHPOP, 1
Q1837573490, 1, Secret Crowds, Angels & Airwaves, , ALTERNATIVE, 0
Q1837573490, 2, Radioactive, Image Dragons, , ALTERNATIVE, 0
Q1837573490, 3, Land Of Confusion, Disturbed, , HEAVY METAL, 0
Q1837573490, 4, Worth Dying For, Rise Against, , PUNK, 0
Q1837573490, 5, Savior, Rise Against, , PUNK, 0
Q1837573490, 6, Enter Sandman, Metallica, , HEAVY METAL, 0
Q1837573490, 7, Down With The Sickness, Disturbed, , HEAVY METAL, 0
Q1837573490, 8, Midnight City, M83, , ALTERNATIVE, 0
Q1837573490, 9, Sail, AwolNation, , ALTERNATIVE, 0
Q1837573490, 10, In The Shadows, Rasmus, , ALTERNATIVE, 0
Q1837573490, 11, No Fear, Rasmus, , ALTERNATIVE, 0
X912462889, 1, Are You What You Want To Be?, Foster The People, Supermodel, INDIE, 100
X912462889, 2, Sunlight, Bag Raiders, Bag Raiders, INDIE, 99
X912462889, 3, Nevermind, Foster The People, Supermodel, INDIE, 98
X912462889, 4, Best Friend, Foster The People, Supermodel, INDIE, 97
X912462889, 5, Cal It What You Want, Foster The People, Torches, INDIE, 96
X912462889, 6, Don't Stop, Foster The People, Torches, INDIE, 95
X912462889, 7, Waste, Foster The People, Torches, INDIE, 94
X912462889, 8, Folds In Your Hands, Passion Pit, Manners, INDIE, 93
X912462889, 9, Kennedy, Ratatat, Classics, ELECTRONIC, 92
X912462889, 10, Continuum, Lemaitre, Relativity 3, INDIE, 91
X10999932, 1, Polish Girl, Neon Indian, Era Extrana, ALTERNATIVE, 77
X10999932, 2, January Hymn, The Decemberists, The King Is Dead, ALTERNATIVE, 64
X10999932, 3, Towers, Bon Iver, Bon Iver, ALTERNATIVE, 51
X10999932, 4, Sifters, Andrew Bird, Break It Yourself, ALTERNATIVE, 49
X10999932, 5, Into Eternity, Jens Lekman, Night Falls Over Kortedala, ALTERNATIVE, 47
X10999932, 6, Grown Ocean, Fleet Foxes, Helplessness Blues, INDIE, 46
X10999932, 7, Elephant Gun, Beirut, Elephant Gun, ALTERNATIVE, 45
X10999932, 8, Ask, The Smiths, The World Won't Listen, INDIE, 45
X10999932, 9, Genesis, Grimes, Visions, ELECTRONIC, 43
X10999932, 10, The Wind, Cat Stevens, The Very Best Of Cat Stevens, POP, 40
Q718828247, 1, Daylight, Aesop Rock, Labor Days / Daylight EP, HIP-HOP, 300
Q718828247, 2, Bent Life, Aesop Rock, Labor Days, HIP-HOP, 115
Q718828247, 3, Flashflood, Aesop Rock, Labor Days, HIP-HOP, 100
Q718828247, 4, Inkwell, Blue Scholars, Blue Scholars, HIP-HOP, 60
Q718828247, 5, I'm Sorry Ociffer, Swordplay, The Tilt EP, HIP-HOP, 30
Q718828247, 6, Seasons, Cunninlynguists, Southern Underground, HIP-HOP, 100
Q718828247, 7, Broken Van, Cunninlynguists, Strange Journey Volume One, HIP-HOP, 55
Q718828247, 8, Mic Like A Memory, CunninLynguists, Will Rap For Food, HIP-HOP, 80
Q718828247, 9, Razorblade Salvation, Jedi Mind Tricks, Servants in Heaven Kings in Hell, HIP-HOP, 95
Q718828247, 10, Starlight, Snowgoons, Black Snow, HIP-HOP, 75
X848500947, 1, Never Gonna Give You Up, Rick Astley, Whenever You Need Somebody, POP, 1000
X848500947, 2, Baby Elephant Walk, Henri Mancini, Hatari! Soundtrack, JAZZ, 999
X848500947, 3, Signs, Five Man Electrical Band, Hello Melinda Goodbye, ROCK, 998
X848500947, 4, Du Hast, Rammstein, Du Hast, METAL, 997
X848500947, 5, Hey Jude, The Beatles, Hey Jude, ROCK, 996
X848500947, 6, Nobody's Perfect, Hannah Montana, Nobody's Perfect, POP, 995
X848500947, 7, A Whole New World, Alan Menken, Aladdin Soundtrakc, POP, 994
X848500947, 8, Always Look on the Bright Side of Life, Monty Python, Monty Python's The Life of Brian, COMEDY, 992
X848500947, 9, 99 Luftballons, Nena, 99 Luftballons, POP, 990
X848500947, 10, Caramelldansen, Caramell, Supergott, TRANCE, 1
Q917600043, 1, Kickstart My Heart, Mötley Crüe, Dr. Feelgood, ROCK, 31
Q917600043, 2, Heaven Knows, The Pretty Reckless, , ROCK, 33
Q917600043, 3, Sad But True, Metallica, , METAL, 32
Q917600043, 4, 22, Taylor Swift, Red, POP, 33
Q917600043, 5, Red, Taylor Swift, Red, POP, 33
Q917600043, 6, Life is a Highway, Rascal Flatts, , COUNTRY, 25
Q917600043, 7, Mr Tinkertrain, Ozzy Osbourne, No More Tears, METAL, 25
Q917600043, 8, Pour Some Sugar on Me, Def Leppard, Best of Def Leppard, ROCK, 24
Q917600043, 9, Bad Girlfriend, Theory of a Deadman, , ROCK, 22
Q917600043, 10, Whiskey in the Jar, Metallica, Garage Inc., METAL, 20
Q676560451, 1, All About That Base, Meghan Trainor, Title, A CAPPELLA, 100
Q676560451, 2, Jumper, Third Eye Blind, Third Eye Blind, ALTERNATIVE, 100
Q676560451, 3, Snow (Hey Oh), Red Hot Chili Peppers, Stadium Arcadium, ALTERNATIVE, 100
Q676560451, 4, Hallelujah, Leonard Cohen, Various Positions, FOLK, 100
Q676560451, 5, Four Chord Song, Axis of Awesome, Animal Vehicle, COMEDY, 100
Q676560451, 6, Peaceful Easy Feeling, Eagles, Eagles, ROCK, 100
Q676560451, 7, One Week, Barenaked Ladies, Stunt, ROCK, 100
Q676560451, 8, Honeybee, Steam Powered Giraffe, The 2 Cent Show, ROCK, 100
Q676560451, 9, From God's Perspective, Bo Burnham, what., COMEDY, 25
Q676560451, 10, Wagon Wheel, Darius Rucker, True Believers, COUNTRY, 100
Q676560451, 11, Piano Man, Billy Joel, Piano Man, ROCK, 100
Q676560451, 12, Mr Jones, Counting Crows, August and Everything After, ALTERNATIVE, 100
Q676560451, 13, Every Night, Imagine Dragons, Night Visions, ALTERNATIVE, 100
X1007070983, 1, Nevereverland, nano, N, ROCK, 0
X1007070983, 2, Namae No Nai Kaibutsu, EGOIST, Namae No Nai Kaibutsu, POP, 0
X1007070983, 3, Good Luck My Way, L'Arc~en~Ciel, Good Luck My Way, ROCK, 0
X1007070983, 4, Melody of the Wild Dance, SID, , ROCK, 0
X1007070983, 5, Complication, ROOKiEZ is PUNK'D, , ROCK, 0
X1007070983, 6, Monochrome Rainbow, Tommy heavenly6, February & Heavenly, ROCK, 0
X1007070983, 7, Hacking to the Gate, Itou Kanako, , POP, 0
X1007070983, 8, Butterfly Core, VALSHE, Butterfly Core, POP, 0
X1007070983, 9, Hitohira No Hanabira, Stereopony, Hitohira No Hanabira, ROCK, 0
X1007070983, 10, again, YUI, Holidays in the Sun, ROCK, 0
Q95972113, 1, Oah, Alexander Rybak, No Boundaries, POP, 127
Q95972113, 2, Sugar, Maroon 5, V, DISCO, 97
Q95972113, 3, Sing, Ed Sheeran, x, R&B, 91
Q95972113, 4, Thinking Out Loud, Ed Sheeran, x, SOUL, 84
Q95972113, 5, Maps, Maroon 5, V, POP, 74
Q95972113, 6, Animals, Maroon 5, V, POP, 71
Q95972113, 7, Riptide, Vance Joy, Dream Your Life Away, POP, 66
Q95972113, 8, Chandelier, Sia, 1000 Forms of Fear, SYNTHPOP, 55
Q95972113, 9, Elastic Heart, Sia, 1000 Forms of Fear, SYNTHPOP, 51
Q95972113, 10, I Bet My Life, Imagine Dragons, Smoke + Mirrors, ROCK, 43
Q514717837, 1, Savior, Rise Against, Appeal to Reason, PUNK, 100
Q514717837, 2, You're Gonna Go Far Kid, The Offspring, Rise and Fall Rage and Grace, PUNK, 95
Q514717837, 3, I Miss You, Blink-182, Blink-182, ALTERNATIVE, 88
Q514717837, 4, Have Faith in Me, A Day to Remember, Homesick, DANCE, 90
Q514717837, 5, The Middle, Jimmy Eat World, Bleed American, ALTERNATIVE, 40
Q514717837, 6, Move Along, The All-American Rejects, Move Along, ALTERNATIVE, 100
Q514717837, 7, In Too Deep, Sum 41, All Killer No Filler, ALTERNATIVE, 70
Q514717837, 8, Mr. Brightside, The Killers, Hot Fuss, ALTERNATIVE, 45
Q514717837, 9, Beverly Hills, Weezer, Make Believe, ALTERNATIVE, 55
Q514717837, 10, Over My Head, The Fray, How to Save a Life, POP, 80
Q998091050, 1, Prayer of the Refugee, Raise Against, , ROCK, 0
Q998091050, 2, Savior, Rise Against, , ROCK, 0
Q998091050, 3, You're gonna go far kid, The Offspring, , ALTERNATIVE, 0
Q998091050, 4, Your Girlfriend Sucks, Reel Big Fish, , ALTERNATIVE, 0
Q998091050, 5, Dammit, Blink-182, , POP, 0
Q998091050, 6, Can't Stop, Red Hot Chili Peppers, , ALTERNATIVE, 0
Q998091050, 7, Sacrilege, AFI, , ALTERNATIVE, 0
Q998091050, 8, Medicate, AFI, , ALTERNATIVE, 0
Q998091050, 9, Back Against the Wall, Cage the Elephant, , ALTERNATIVE, 0
Q998091050, 10, Welcome Home, Coheed and Cambria, , ALTERNATIVE, 0
Q998091050, 11, I just had Sex, The Lonely Island, , COMEDY, 0
Q998091050, 12, Children of Sanchez, Chuck Mangione, Chuck Mangione: Greatest Hits, JAZZ, 0
Q966854108, 6, Cuti Cuti Ujko, Baja Mali Knindža and Bora Čorba, , TURBOFOLK, 0
Q966854108, 1, Roland the Headless Thomson Gunner, Warren Zevon, , ROCK, 0
Q966854108, 6, Srpsku Granatu, BOŽJA RUKA, , TURBOFOLK, 0
Q966854108, 3, Karadzic Haag Blus, , , TURBOFOLK, 0
Q966854108, 4, Crni Bombadier, Roki Voluvic, , TURBOFOLK, 0
Q966854108, 8, No Te Volim Alija, Baja Mali Knindza, , TURBOFOLK, 0
Q966854108, 2, People Like Me, K'naan, , HIP-HOP, 0
Q966854108, 10, California Uber Alles, Dead Kennedys, Fresh Fruit for Rotting Vegetables, ALTERNATIVE, 0
Q966854108, 4, Kill the Poor, Dead Kennedys, Fresh Fruit for Rotting Vegetables, ALTERNATIVE, 0
X1422361797, 10, M.A.A.D. City, Kendrick Lamar, Good Kid: M.A.A.D City, HIP-HOP, 20
X1422361797, 9, Hold My Liquor, Kanye West, Yeezus, HIP-HOP, 30
X1422361797, 8, i, Kendrick Lamar, To Pimp a Butterfly, HIP-HOP, 20
X1422361797, 7, Skinny Love, Bon Iver, For Emma-  Forever Ago, INDIE, 25
X1422361797, 6, That Sea- The Gambler, Gregory Alan Isakov, That Sea- The Gambler, INDIE, 30
X1422361797, 5, Freaks and Geeks, Childish Gambino, Freaks and Geeks EP, RAP, 35
X1422361797, 4, Dying of Thirst, Kendrick Lamar, Good Kid: M.A.A.D City, HIP-HOP, 20
X1422361797, 3, Immortal, Kid Cudi, Indicud, RAP, 38
X1422361797, 3, Sugar- We're Going Down, Fall Out Boy, From Under The Cork Tree, PUNK, 45
X1422361797, 2, Mr.  Rager, Kid Cudi, Man on the Moon II: The Legend of Mr. Rager, RAP, 35
X1422361797, 1, Suicidal Thoughts, The Notorious B.I.G., Ready To Die, HIP-HOP, 10
X805539188, 1, Cruise, Florida Georgia Line, Here's To The Good Times, COUNTRY, 0
X805539188, 2, Small Town Throwdown, Brantley Gilbert, Just as I Am, COUNTRY, 0
X805539188, 3, The Boys of Fall, Kenny Chesney, , COUNTRY, 0
X805539188, 4, Chillin’ It, Cole Swindell, , COUNTRY, 0
X805539188, 5, Play It Again, Luke Bryan, , COUNTRY, 0
X805539188, 6, That’s My Kind of Night, Luke Bryan, , COUNTRY, 0
X805539188, 7, Drunk on a Plane, Dierks Bentley, , COUNTRY, 0
X805539188, 8, Bottoms Up, Brantley Gilbert, , COUNTRY, 0
X805539188, 9, Red Solo Cup, Toby Keith, , COUNTRY, 0
X805539188, 10, Ol’ Red, Blake Shelton, , COUNTRY, 0
Q2094412654, 1, Who We Are, Imagine Dragons, The Hunger Games: Catching Fire – Original Motion Picture Soundtrack, SOUNDTRACK, 0
Q2094412654, 2, Twin Skeleton's, Fall Out Boy, American  Beauty/American Psycho, ROCK, 0
Q2094412654, 3, Novocaine, Fall Out Boy, American Beauty/American Psycho, ROCK, 0
Q2094412654, 4, I Like It, We The Kings, Somewhere Somehow, POP, 0
Q2094412654, 5, Fourth Of July, Fall Out Boy, American Beauty/American Psycho, ROCK, 0
Q2094412654, 6, My Songs Know What You Did In The Dark, Fall Out Boy, Save Rock And Roll, ROCK, 0
Q2094412654, 7, Hurricane, Panic! At The Disco, Vices and Virtues, POP, 0
Q2094412654, 8, Stereo Hearts, Gym Class Heroes, The Papercut Chronicles, POP, 0
Q2094412654, 9, Remember The Name, Fort Minor, The Rising Tied, RAP, 0
Q2094412654, 10, Centuries, Fall Out Boy, Centuries, ROCK, 0
Q2094412654, 11, Wastelands, Linkin Park, Hunting Party, RAP, 0
Q252818430, 1, Spirit in the Sky, Norman Greenbaum, Spirit in the Sky, ROCK, 35
Q252818430, 2, Amarillo by Morning, George Strait, Strait from the Heart, COUNTRY, 0
Q252818430, 3, In Christ Alone, Newsboys, Adoration, CHRISTIAN, 28
Q252818430, 4, You Raise Me Up, Josh Groban, Closer, CLASSICAL, 25
Q252818430, 5, Come As You Are, Nirvana, Nevermind, GRUNGE, 23
Q252818430, 6, Mrs. Robinson, Simon & Garfunkel, Bookends, FOLK, 22
Q252818430, 7, American Pie, Don McLean, American Pie, FOLK, 20
Q252818430, 8, Cats in the Cradle, Harry Chapin, Verities & Balderdash, FOLK, 18
Q252818430, 9, Somebody to Love, Queen, A Day at the Races, ROCK, 17
Q252818430, 10, I Walk the Line, Johnny Cash, I Walk the Line, COUNTRY, 16
X1919114216, 2, When The Levee Breaks, Led Zeppelin, Led Zeppelin IV, HARD ROCK, 50
X391608675, 5, Hallelujah, Leonard Cohen, , FOLK, 0
X391608675, 5, Hallelujah, Leonard Cohen, , FOLK, 0
X391608675, 1, Ride With Us Baby, D-Block & S-te-Fan, , DUBSTEP, 0
X391608675, 2, Bass Creator, Basshunter, , ELECTRONIC, 0
X391608675, 3, I See Fire, Ed Sheeran, , FOLK, 0
X391608675, 4, Your Song, Elton John, , POP, 0
X391608675, 6, I just wanna run, the downtown fiction, , POP, 0
X391608675, 7, You and Me, Lifehouse, , SOFT ROCK, 0
X391608675, 8, Vanilla Twilight, Owl City, , ALTERNATIVE, 0
X391608675, 9, The A Team, Ed Sheeran, , POP, 0
X391608675, 10, the misty mountains cold, Richard Armitage, , FOLK, 0
X25940531, 1, You&Me, Disclosure, Settle, INDIE, 30
X25940531, 2, Sweet Ophelia, Zella Day, sweet ophelia, INDIE, 30
X25940531, 3, Anna Sun, Walk the Moon, Followers, INDIE, 30
X25940531, 4, Love Somebody, Maroon 5, Overexposed, POP, 40
X25940531, 5, Traum, CRO, Traum, POP, 15
X25940531, 6, Follow Your Arrow, Kacey Musgraves, Same Trailer Difference, COUNTRY, 15
X25940531, 7, Maps, Maroon 5, Maps, POP, 20
X25940531, 8, Adore You, Miley Cyrus, Bangerz, POP, 15
X25940531, 9, XO, Beyonce, BEYONCE, POP, 20
X25940531, 10, Gladiator, Big Scary, Vacation, INDIE, 12
Q668692635, 1, Stay with me, Sam Smith, Stay with me, POP, 50
Q668692635, 2, Rather Be, Clean Bandit, Rather be, POP, 46
Q668692635, 3, Eye of the tiger, Survivor, Rocky III Original Soundtrack, ROCK, 53
Q668692635, 4, Maps, Maroon 5, V, POP, 42
Q668692635, 5, Animals, Maroon 5, V, POP, 37
Q668692635, 6, It Was Always You, Maroon 5, V, POP, 35
Q668692635, 7, Never Gonna Leave This Bed, Maroon 5, Hands All Over, POP, 33
Q668692635, 8, Cool Kids, Echosmith, Talking Dreams, POP, 25
Q668692635, 9, A Sky Full of Stars, Coldplay, Ghost Stories, POP, 21
Q668692635, 10, Just a Feeling, Maroon 5, Hands All Over, POP, 15
X1505145066, 1, Uptown Funk, Mark Ronson & Bruno Mars, Uptown Special, POP, 0
X1505145066, 2, Homegrown Honey, Darius Rucker, Homegrown Honey, COUNTRY, 0
X1505145066, 3, Don't It, Billy Currington, Don't It, COUNTRY, 0
X1505145066, 4, Shotgun Rider, Tim McGraw, Sundown Heaven Town, COUNTRY, 0
X1505145066, 5, Riot, Rascal Flatts, Rewind, COUNTRY, 0
X1505145066, 6, Cop Car, Keith Urban, Fuze, COUNTRY, 0
X1505145066, 7, Take Your Time, Sam Hunt, Montevallo, COUNTRY, 0
X1505145066, 8, Lay Low, Josh Turner, Lay Low, COUNTRY, 0
X1505145066, 9, Til It's Gone, Kenny Chesney, The Big Revival, COUNTRY, 0
X1505145066, 10, Why Wait, Rascal Flatts, Nothing Like This, COUNTRY, 0
X1353780616, 1, I Wish, Sammy Adams, , HIP-HOP, 0
X1353780616, 2, Young King, Mike Stud, , HIP-HOP, 0
X1353780616, 3, Nolan Ryan, Hoodie Allen, , HIP-HOP, 0
X1353780616, 4, Floats My Boat, Aer, , HIP-HOP, 0
X1353780616, 5, Love Is Overrated, Shwayze, , HIP-HOP, 0
X1353780616, 5, We Threw a Party, Weird Is the New Cool, , HIP-HOP, 0
X1353780616, 6, No Interruption, Hoodie Allen, , HIP-HOP, 0
X1353780616, 7, No Faith In Brooklyn, Hoodie Allen, , HIP-HOP, 0
X1353780616, 8, L.A. Story, Sammy Adams, , HIP-HOP, 0
X1353780616, 9, Sing for the Moment, Eminem, , HIP-HOP, 0
X1353780616, 10, Touch The Sky, Kanye West, , HIP-HOP, 0
X1819335132, 1, Somewhere Only We Know, Keane, Hopes and Fears, POP, 0
X1819335132, 2, The Church of Hot Addiction, Cobra Starship, , DANCE, 0
X1819335132, 3, That's It I Quit, Sarah McKenzie, , JAZZ, 0
X1819335132, 4, John Henry, Harry Belafonte, , FOLK, 0
X1819335132, 5, Lose Yourself, Eminem, 8 Mile, RAP, 0
X1819335132, 6, Counting Stars, OneRepublic, Native, POP, 0
X1819335132, 7, Little Talks, Of Monsters and Men, My Head Is an Animal, FOLK, 0
X1819335132, 8, Lighters Up, Lil Kim, The Naked Truth, RAP, 0
X1819335132, 9, Miracle, Move.meant, The Scope of Things, RAP, 0
X1819335132, 10, Be Without You, Mary J. Blige, The Breakthrough, R&B, 0
X1272548277, 1, Fade to Balck, Metallica, Ride the Lightning, METAL, 215
X1272548277, 2, Wish You Were Here, Pink Floyd, Wish You Were Here, PROGRESSIVE, 302
X1272548277, 3, The Four Horsemen, Metallica, Kill 'Em All, METAL, 199
X1272548277, 4, Battle of the Heroes/Duel of the Fates, John Williams and the London Symphony Orchestra, Star Wars: Ep. III Revenge of the Sith OST, SOUNDTRACK, 97
X1272548277, 5, Man in the Box, Alice in Chains, Best of Alice in Chains, ROCK, 105
X1272548277, 6, Paitence, Guns N’ Roses, Best of GNR, ROCK, 122
X1272548277, 7, Creeping Death, Metallica, Ride the Lightning, METAL, 257
X1272548277, 8, One, Metallica, ..And Justice For All, METAL, 121
X1272548277, 9, Raining Blood, Slayer, , METAL, 57
X1272548277, 10, Money, Pink Floyd, Dark Side of the Moon, PROGRESSIVE, 138
Q738875351, 1, Shut Up and Dance, Walk the Moon, Talking is Hard, DANCE, 0
Q738875351, 2, Crazy Little Thing Called Love, Queen, The Game, CLASSIC ROCK, 0
Q738875351, 3, Budapest, George Ezra, Do you hear the rain?, INDIE, 0
Q738875351, 4, Oh What a Night(1963), Jersey Boys, Jersey Boys, SOUNDTRACK, 0
Q738875351, 5, The Cave, Mumford & Sons, Sigh no more, FOLK, 0
Q738875351, 6, Riptide, Vance Joy, God loves you when you're dancing, INDIE, 0
Q738875351, 7, Blister in the Sun, Violent Femmes, Violent Femmes, ROCK, 0
Q738875351, 8, Fools Gold, Fitz and the Tantrums, More Than Just a Dream, INDIE, 0
Q738875351, 9, The Walker, Fitz and the Tantrums, More Than Just a Dream, INDIE, 0
Q738875351, 10, What Would You Do, Bastille, Other People's Heartache, INDIE, 0
X1463376546, 1, Fool in the Rain, Led Zeppelin, In Thorough the Out door, ROCK, 0
X1463376546, 2, Have a Cigar, Pink Floyd, Wish You Were Here, ROCK, 0
X1463376546, 3, Knocking on Heavens Door, Warren Zevon, The Wind, ROCK, 0
X1463376546, 4, Layla (Acoustic Version), Eric Clapton, Unplugged [Live], ROCK, 0
X1463376546, 5, Hold the Line, Toto, Toto, ROCK, 0
X1463376546, 6, Don't Look Back, Boston, Don't Look Back, ROCK, 0
X1463376546, 7, Werewolves of London, Warren Zevon, Excitable Boy, ROCK, 0
X1463376546, 8, When the Levee Breaks, Led Zeppelin, Led Zeppelin IV, ROCK, 0
X1463376546, 9, Roll me Away, Bob Seger, The Distance, ROCK, 0
X1463376546, 10, The Best of Times, Styx, Paradise Theatre, ROCK, 0
Q194464230, 5, Everything Falls, Fee, Hope Rising, CHRISTIAN, 0
Q194464230, 6, Whispers in the Dark, Skillet, Comatose, CHRISTIAN, 0
Q194464230, 4, Breakfast, Newsboys, Houston we are GO, CHRISTIAN, 0
Q194464230, 3, Dive, Steven Curtis Chapman, Speechless, CHRISTIAN, 0
Q194464230, 1, The Struggle, Tenth Avenue North, The Struggle, CHRISTIAN, 0
Q194464230, 2, My Lighthouse, Rend Collective, The Art of Celebration, CHRISTIAN, 0
Q194464230, 7, You Carry Me, Moriah Peters, Brave, CHRISTIAN, 0
Q194464230, 10, Volcano, Rapture Ruckus, Volcano, CHRISTIAN, 0
Q194464230, 9, The One I'm Running to, 7eventh Time Down, Just Say Jesus, CHRISTIAN, 0
Q194464230, 8, Multiplied, Needtobreathe, Rivers in the Wasteland, CHRISTIAN, 0
X711147724, 1, Pools, Glass Animals, Zaba, INDIE, 3
X711147724, 2, Black Mambo, Glass Animals, Zaba, INDIE, 4
X711147724, 3, gooey, Glass Animals, Zaba, INDIE, 4
X711147724, 4, Aces and Twos, Devil Makes Three, Do Wrong Right, BLUEGRASS, 4
X711147724, 5, Spinning like a top, Devil Makes Threee, I'm a Stranger Here, BLUEGRASS, 4
X711147724, 6, Do wrong right, The Devil Makes Three, Do Wrong Right, BLUEGRASS, 4
X711147724, 7, Gracefully Facedown, The Devil Makes Three, Do Wrong Right, BLUEGRASS, 4
X711147724, 8, Fishies, Cat Empire, Live on Earth, SWING, 3
X711147724, 9, Dramophone, Caravan Palace, Panic, SWING, 3
X711147724, 10, Milk and Waffles, Moon Hooch, , JAZZ, 20
Q117948863, 1, The Depths, Of Mice and Men, The Flood, DANCE, 193
Q117948863, 2, Blind Date 101, Make Me Famous, It's Now Or Never, DANCE, 133
Q117948863, 3, Can You Feel My Heart?, Bring Me The Horizon, Sempiternal, DANCE, 132
Q117948863, 4, Digital Renegade, I See Stars, Digital Renegade, DANCE, 126
Q117948863, 5, Filth Friends Unite, I See Stars, Digital Renegade, DANCE, 122
Q117948863, 6, Numb Encore, Lincoln Park and Jay-Z, , RAP, 105
Q117948863, 7, Final Episode, Asking Alexandria, Stand Up And Scream, DANCE, 78
Q117948863, 8, Not The American Average, Asking Alexandria, Stand Up And Scream, DANCE, 52
Q117948863, 9, Sign For The Moment, Eminem, The Eminem Show, RAP, 16
Q117948863, 10, I Mean It, G-Easy, These Things Happen, RAP, 43
X1675163863, 1, Your Guardian Angel, The Red Jumpsuit Apparatus, Don't You Fake It, ALTERNATIVE, 312
X1675163863, 2, Scars, Papa Roach, Getting Away With Murder, ALTERNATIVE, 292
X1675163863, 3, To Be Loved, Papa Roach, The Paramour Sessions, ALTERNATIVE, 275
X1675163863, 4, Jamie All Over, Mayday Parade, A lesson in Romantics, ALTERNATIVE, 247
X1675163863, 5, Worth Dying For, Rise Against, The Sufferer & The Wittness, ALTERNATIVE, 234
X1675163863, 6, Till I Collapse, Eminem, The Eminem Show, RAP, 221
X1675163863, 7, Angel With A Shotgun, The Cab, Symphony Soldier, ALTERNATIVE, 219
X1675163863, 8, Amelia, Tonight Alive, What Are You So Scared Of?, ALTERNATIVE, 206
X1675163863, 9, Rhythm Of Love, Plain White T's, Wonders Of The Younger, ALTERNATIVE, 202
X1675163863, 10, You're Gonna Go Far Kid, The Offspring, Rise And Fall; Rage And Grace, PUNK, 197
Q596832499, 1, Warriors, Imagine Dragons, Smoke + Mirrors, ALTERNATIVE, 0
Q596832499, 2, Immortals, Fall Out Boy, , ALTERNATIVE, 0
Q596832499, 3, Welcome To The Jungle, Guns N' Roses, , ROCK, 0
Q596832499, 4, Centuries, Fall Out Boy, , ALTERNATIVE, 0
Q596832499, 5, Thunderstruck, AC/DC, , ROCK, 0
Q596832499, 6, The Good Life, Three Days Grace, , ALTERNATIVE, 0
Q596832499, 7, Fireflies, Owl City, , POP, 0
Q596832499, 8, Good Time, Owl City, , POP, 0
Q596832499, 9, Counting Stars, OneRepublic, , POP, 0
Q596832499, 10, Once Upon a Dream, Lana Del Rey, , POP, 0
Q390590023, 1, Merry Go 'Round, Kacey Musgrave, Same Trailer Different Park, COUNTRY, 0
Q390590023, 2, Watching Airplanes, Gary Allen, Living Hard, COUNTRY, 0
Q390590023, 3, Bartender, Rehab, Graffiti the World, ROCK, 0
Q390590023, 4, 99.9% sure, Brian McComas, , COUNTRY, 0
Q390590023, 5, Welcome to the Black Parade, My Chemical Romance, The Black Parade, ALTERNATIVE, 0
Q390590023, 6, My Hero, Foo Fighers, The Colour and the Shape, ROCK, 0
Q390590023, 7, Erase Me, Kid Cudi & Kanye West, , HIP-HOP, 0
Q390590023, 8, Every Light In The House, Trace Adkins, Dreamin' Out Loud, COUNTRY, 0
Q390590023, 9, Live Like You Were Dying, Tim McGraw, , COUNTRY, 0
Q390590023, 10, Red Dirt Road, Brooks & Dunn, , COUNTRY, 0
X122479708, 1, I'm not the only one, Sam Smith, In the Lonely Hour, TOP 40, 0
X122479708, 2, Whiskey Lullaby, Brad Paisley (ft. Alison Krauss), Mud on the Tires, COUNTRY, 0
X122479708, 3, Riot, Three Days Grace, One-X, HARD ROCK, 0
X122479708, 4, Runaway, Bon Jovi, Bon Jovi, ROCK, 0
X122479708, 5, All of Me, John Legend, Love in the Future, POP, 0
X122479708, 6, Why Don't We Just Dance, Josh Turner, Haywire, COUNTRY, 0
X122479708, 7, Bottoms Up, Brantley Gilbert, Just as I am, COUNTRY, 0
X122479708, 8, Bring Me To Life, Evanescence, Fallen, ROCK, 0
X122479708, 8, I Walk the Line, Johnny Cash, With His Hot and Blue Guitar, COUNTRY, 0
X122479708, 9, I'm Already There, Lonestar, I'm Already There, COUNTRY, 0
X122479708, 10, In The End, Linkin Park, Hybrid Theory, HARD ROCK, 0
Q813956938, 1, CAFO, Animals as Leaders, Animals as Leaders, PROGRESSIVE, 59
Q813956938, 2, My Twin, Katatonia, The Great Cold Distance, METAL, 58
Q813956938, 3, Relations in the Unseen, The Intersphere, Relations in the Unseen, PROGRESSIVE, 58
Q813956938, 4, Soraya, Animals as Leaders, Animals as Leaders, PROGRESSIVE, 56
Q813956938, 5, Tempting Time, Animals as Leaders, Animals as Leaders, PROGRESSIVE, 55
Q813956938, 6, Odessa, Animals as Leaders, Weightless, PROGRESSIVE, 55
Q813956938, 7, Deliberation, Katatonia, The Great Cold Distance, METAL, 53
Q813956938, 8, Empyreal Part 1, Sylosis, Edge of the Earth, METAL, 53
